article_url,title,doi,publication_date,author,abstract,archive_url,import_date
https://firstmonday.org/ojs/index.php/fm/article/view/9832,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/620,2025-01-21 13:54:13
https://firstmonday.org/ojs/index.php/fm/article/view/9530,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/623,2025-01-21 13:54:18
https://firstmonday.org/ojs/index.php/fm/article/view/9624,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/623,2025-01-21 13:54:18
https://firstmonday.org/ojs/index.php/fm/article/view/9638,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/623,2025-01-21 13:54:18
https://firstmonday.org/ojs/index.php/fm/article/view/9644,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/623,2025-01-21 13:54:18
https://firstmonday.org/ojs/index.php/fm/article/view/9569,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/623,2025-01-21 13:54:18
https://firstmonday.org/ojs/index.php/fm/article/view/9473,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/623,2025-01-21 13:54:18
https://firstmonday.org/ojs/index.php/fm/article/view/9474,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/623,2025-01-21 13:54:18
https://firstmonday.org/ojs/index.php/fm/article/view/7296,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/623,2025-01-21 13:54:18
https://firstmonday.org/ojs/index.php/fm/article/view/10108,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/626,2025-01-21 13:54:23
https://firstmonday.org/ojs/index.php/fm/article/view/10091,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/626,2025-01-21 13:54:23
https://firstmonday.org/ojs/index.php/fm/article/view/9180,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/626,2025-01-21 13:54:23
https://firstmonday.org/ojs/index.php/fm/article/view/9629,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/626,2025-01-21 13:54:23
https://firstmonday.org/ojs/index.php/fm/article/view/9632,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/626,2025-01-21 13:54:23
https://firstmonday.org/ojs/index.php/fm/article/view/9318,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/626,2025-01-21 13:54:23
https://firstmonday.org/ojs/index.php/fm/article/view/9574,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/626,2025-01-21 13:54:23
https://firstmonday.org/ojs/index.php/fm/article/view/9648,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/627,2025-01-21 13:54:28
https://firstmonday.org/ojs/index.php/fm/article/view/9358,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/627,2025-01-21 13:54:28
https://firstmonday.org/ojs/index.php/fm/article/view/9585,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/627,2025-01-21 13:54:28
https://firstmonday.org/ojs/index.php/fm/article/view/10107,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/627,2025-01-21 13:54:28
https://firstmonday.org/ojs/index.php/fm/article/view/10095,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/627,2025-01-21 13:54:28
https://firstmonday.org/ojs/index.php/fm/article/view/10089,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/627,2025-01-21 13:54:28
https://firstmonday.org/ojs/index.php/fm/article/view/10060,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/627,2025-01-21 13:54:28
https://firstmonday.org/ojs/index.php/fm/article/view/10163,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/628,2025-01-21 13:54:33
https://firstmonday.org/ojs/index.php/fm/article/view/10166,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/628,2025-01-21 13:54:33
https://firstmonday.org/ojs/index.php/fm/article/view/8279,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/628,2025-01-21 13:54:33
https://firstmonday.org/ojs/index.php/fm/article/view/9157,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/628,2025-01-21 13:54:33
https://firstmonday.org/ojs/index.php/fm/article/view/9297,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/628,2025-01-21 13:54:33
https://firstmonday.org/ojs/index.php/fm/article/view/9525,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/628,2025-01-21 13:54:33
https://firstmonday.org/ojs/index.php/fm/article/view/9684,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/628,2025-01-21 13:54:33
https://firstmonday.org/ojs/index.php/fm/article/view/9863,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/628,2025-01-21 13:54:33
https://firstmonday.org/ojs/index.php/fm/article/view/9734,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/631,2025-01-21 13:54:38
https://firstmonday.org/ojs/index.php/fm/article/view/9604,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/631,2025-01-21 13:54:38
https://firstmonday.org/ojs/index.php/fm/article/view/9428,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/631,2025-01-21 13:54:38
https://firstmonday.org/ojs/index.php/fm/article/view/9700,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/631,2025-01-21 13:54:38
https://firstmonday.org/ojs/index.php/fm/article/view/9950,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/631,2025-01-21 13:54:38
https://firstmonday.org/ojs/index.php/fm/article/view/10213,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/631,2025-01-21 13:54:38
https://firstmonday.org/ojs/index.php/fm/article/view/10062,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/631,2025-01-21 13:54:38
https://firstmonday.org/ojs/index.php/fm/article/view/10105,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/631,2025-01-21 13:54:38
https://firstmonday.org/ojs/index.php/fm/article/view/10250,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/632,2025-01-21 13:54:43
https://firstmonday.org/ojs/index.php/fm/article/view/10130,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/632,2025-01-21 13:54:43
https://firstmonday.org/ojs/index.php/fm/article/view/10164,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/632,2025-01-21 13:54:43
https://firstmonday.org/ojs/index.php/fm/article/view/10143,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/632,2025-01-21 13:54:43
https://firstmonday.org/ojs/index.php/fm/article/view/9206,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/632,2025-01-21 13:54:43
https://firstmonday.org/ojs/index.php/fm/article/view/9457,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/632,2025-01-21 13:54:43
https://firstmonday.org/ojs/index.php/fm/article/view/9352,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/632,2025-01-21 13:54:43
https://firstmonday.org/ojs/index.php/fm/article/view/9593,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/632,2025-01-21 13:54:43
https://firstmonday.org/ojs/index.php/fm/article/view/9999,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/633,2025-01-21 13:54:49
https://firstmonday.org/ojs/index.php/fm/article/view/9971,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/633,2025-01-21 13:54:49
https://firstmonday.org/ojs/index.php/fm/article/view/9594,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/633,2025-01-21 13:54:49
https://firstmonday.org/ojs/index.php/fm/article/view/9856,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/633,2025-01-21 13:54:49
https://firstmonday.org/ojs/index.php/fm/article/view/10005,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/633,2025-01-21 13:54:49
https://firstmonday.org/ojs/index.php/fm/article/view/10094,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/633,2025-01-21 13:54:49
https://firstmonday.org/ojs/index.php/fm/article/view/10266,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/634,2025-01-21 13:54:54
https://firstmonday.org/ojs/index.php/fm/article/view/10124,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/634,2025-01-21 13:54:54
https://firstmonday.org/ojs/index.php/fm/article/view/10287,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/634,2025-01-21 13:54:54
https://firstmonday.org/ojs/index.php/fm/article/view/10106,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/634,2025-01-21 13:54:54
https://firstmonday.org/ojs/index.php/fm/article/view/9703,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/634,2025-01-21 13:54:54
https://firstmonday.org/ojs/index.php/fm/article/view/9778,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/634,2025-01-21 13:54:54
https://firstmonday.org/ojs/index.php/fm/article/view/9667,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/634,2025-01-21 13:54:54
https://firstmonday.org/ojs/index.php/fm/article/view/10417,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/635,2025-01-21 13:54:58
https://firstmonday.org/ojs/index.php/fm/article/view/10420,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/635,2025-01-21 13:54:58
https://firstmonday.org/ojs/index.php/fm/article/view/10381,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/635,2025-01-21 13:54:58
https://firstmonday.org/ojs/index.php/fm/article/view/10401,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/635,2025-01-21 13:54:58
https://firstmonday.org/ojs/index.php/fm/article/view/10404,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/635,2025-01-21 13:54:58
https://firstmonday.org/ojs/index.php/fm/article/view/10405,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/635,2025-01-21 13:54:58
https://firstmonday.org/ojs/index.php/fm/article/view/10412,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/635,2025-01-21 13:54:58
https://firstmonday.org/ojs/index.php/fm/article/view/10414,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/635,2025-01-21 13:54:58
https://firstmonday.org/ojs/index.php/fm/article/view/10288,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/638,2025-01-21 13:55:03
https://firstmonday.org/ojs/index.php/fm/article/view/10126,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/638,2025-01-21 13:55:03
https://firstmonday.org/ojs/index.php/fm/article/view/10123,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/638,2025-01-21 13:55:03
https://firstmonday.org/ojs/index.php/fm/article/view/10112,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/638,2025-01-21 13:55:03
https://firstmonday.org/ojs/index.php/fm/article/view/10232,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/638,2025-01-21 13:55:03
https://firstmonday.org/ojs/index.php/fm/article/view/9948,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/638,2025-01-21 13:55:03
https://firstmonday.org/ojs/index.php/fm/article/view/9621,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/638,2025-01-21 13:55:03
https://firstmonday.org/ojs/index.php/fm/article/view/9601,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/640,2025-01-21 13:55:08
https://firstmonday.org/ojs/index.php/fm/article/view/9646,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/640,2025-01-21 13:55:08
https://firstmonday.org/ojs/index.php/fm/article/view/10421,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/640,2025-01-21 13:55:08
https://firstmonday.org/ojs/index.php/fm/article/view/10419,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/640,2025-01-21 13:55:08
https://firstmonday.org/ojs/index.php/fm/article/view/10309,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/640,2025-01-21 13:55:08
https://firstmonday.org/ojs/index.php/fm/article/view/10384,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/640,2025-01-21 13:55:08
https://firstmonday.org/ojs/index.php/fm/article/view/10246,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/640,2025-01-21 13:55:08
https://firstmonday.org/ojs/index.php/fm/article/view/10382,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/642,2025-01-21 13:55:12
https://firstmonday.org/ojs/index.php/fm/article/view/10341,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/642,2025-01-21 13:55:12
https://firstmonday.org/ojs/index.php/fm/article/view/10256,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/642,2025-01-21 13:55:12
https://firstmonday.org/ojs/index.php/fm/article/view/10558,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/642,2025-01-21 13:55:12
https://firstmonday.org/ojs/index.php/fm/article/view/10453,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/642,2025-01-21 13:55:12
https://firstmonday.org/ojs/index.php/fm/article/view/10241,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/642,2025-01-21 13:55:12
https://firstmonday.org/ojs/index.php/fm/article/view/9373,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/642,2025-01-21 13:55:12
https://firstmonday.org/ojs/index.php/fm/article/view/10116,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/644,2025-01-21 13:55:17
https://firstmonday.org/ojs/index.php/fm/article/view/10129,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/644,2025-01-21 13:55:17
https://firstmonday.org/ojs/index.php/fm/article/view/10631,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/644,2025-01-21 13:55:17
https://firstmonday.org/ojs/index.php/fm/article/view/10617,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/644,2025-01-21 13:55:17
https://firstmonday.org/ojs/index.php/fm/article/view/10006,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/644,2025-01-21 13:55:17
https://firstmonday.org/ojs/index.php/fm/article/view/10650,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/644,2025-01-21 13:55:17
https://firstmonday.org/ojs/index.php/fm/article/view/10575,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/662,2025-01-21 13:55:21
https://firstmonday.org/ojs/index.php/fm/article/view/10633,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/662,2025-01-21 13:55:21
https://firstmonday.org/ojs/index.php/fm/article/view/10572,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/662,2025-01-21 13:55:21
https://firstmonday.org/ojs/index.php/fm/article/view/10704,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/662,2025-01-21 13:55:21
https://firstmonday.org/ojs/index.php/fm/article/view/10552,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/662,2025-01-21 13:55:21
https://firstmonday.org/ojs/index.php/fm/article/view/10603,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/662,2025-01-21 13:55:21
https://firstmonday.org/ojs/index.php/fm/article/view/10531,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/662,2025-01-21 13:55:21
https://firstmonday.org/ojs/index.php/fm/article/view/10830,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10839,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10840,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10842,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10844,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10845,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10847,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10854,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10855,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10866,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10865,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10860,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/672,2025-01-21 13:55:25
https://firstmonday.org/ojs/index.php/fm/article/view/10306,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10319,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10270,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10651,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10817,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10911,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10912,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10406,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10439,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
https://firstmonday.org/ojs/index.php/fm/article/view/10667,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/674,2025-01-21 13:55:30
